Time,RPM1,RPM2,RPM3,RPM4,RPM5,RPM6,P,Q,R,Phi,Theta,Psi,Class
18687,6023.811217,6164.187592,6132.205869,6100.224147,5959.847773,5991.829495,10.61978765,-23.99114752,18.05391768,30.9309593,-7.347864529,94.60253961,2
18688,6030.527261,6177.041674,6135.274889,6093.508104,5946.99369,5988.760475,14.5798016,-21.8124777,18.05391768,30.49105745,-7.407001305,95.23574361,2
18689,6036.415285,6188.387279,6138.003679,6087.620079,5935.648086,5986.031686,18.10712934,-18.98647978,18.05391768,30.1430646,-7.335530661,95.8106146,2
18690,6044.044845,6195.942918,6137.966719,6079.99052,5928.092447,5986.068646,21.09709052,-15.59702113,18.05391768,30.02133564,-7.1977281,96.19129671,2
18691,6062.190109,6191.186971,6126.516113,6061.845255,5932.848394,5997.519252,23.46095225,-11.74469092,18.05391768,30.05641106,-7.045209799,96.44369846,2
18692,6078.174548,6187.017383,6116.4391,6045.860817,5937.017982,6007.596265,25.12856245,-7.543814929,18.05391768,30.18330378,-6.896521854,96.62701722,2
18693,6092.264568,6183.361861,6107.566329,6031.770797,5940.673503,6016.469035,26.0504317,-3.119062672,18.05391768,30.36523293,-6.753750052,96.77127663,2
18694,6104.693731,6180.157028,6099.749331,6019.341634,5943.878337,6024.286034,26.19920196,1.398252394,18.05391768,30.57922663,-6.612026218,96.8940281,2
18695,6115.666804,6177.347317,6092.857939,6008.368561,5946.688047,6031.177426,25.57045845,5.874069879,18.05391768,30.80947086,-6.465063858,97.00962944,2
18696,6125.363308,6174.884015,6086.778036,5998.672057,5949.15135,6037.257329,24.18286068,10.17556096,18.05391768,31.04620766,-6.309275694,97.13255227,2
18697,6133.94063,6172.724412,6081.409573,5990.094735,5951.310953,6042.625791,22.07758866,14.17507036,18.05391768,31.28648255,-6.14654652,97.27811705,2
18698,6141.536753,6170.831065,6076.664838,5982.498611,5953.204299,6047.370526,19.31712081,17.75390473,18.05391768,31.53439346,-5.985745387,97.46258218,2
18699,6136.537041,6157.435539,6072.466931,5987.498324,5966.599825,6051.568433,15.98337978,20.80585518,18.05391768,31.79870038,-5.843473599,97.70190492,2
18700,6129.990965,6143.45247,6068.748435,5994.044399,5980.582894,6055.28693,12.1753012,23.24034915,18.05391768,32.08401074,-5.74326321,98.00492128,2
18701,6124.251953,6131.117072,6065.450242,5999.783411,5992.918293,6058.585123,8.005897605,24.9851384,18.05391768,32.37407703,-5.709054873,98.35860028,2
18702,6119.220501,6120.226203,6062.520533,6004.814863,6003.809161,6061.514831,3.598904503,25.98844306,18.05391768,32.62595548,-5.750821084,98.72364092,2
18703,6114.809375,6110.601769,6059.913879,6009.225989,6013.433595,6064.121485,-0.914891682,26.22048834,18.05391768,32.79736087,-5.855720526,99.0626007,2
18704,6099.206486,6113.823241,6069.32606,6024.828879,6010.212123,6054.709304,-5.401534982,25.67438811,18.05391768,32.87226696,-5.997020502,99.36546924,2
18705,6083.288198,6118.810315,6079.778741,6040.747166,6005.22505,6044.256624,-9.727875294,24.36634926,18.05391768,32.85444049,-6.147312258,99.64191495,2
18706,6069.256173,6123.182534,6088.980862,6054.779191,6000.852831,6035.054502,-13.76551988,22.33519075,18.05391768,32.7539873,-6.284148018,99.9046991,2
18707,6056.877855,6127.015704,6097.086606,6067.157509,5997.019661,6026.948758,-17.39464366,19.64119152,18.05391768,32.58313938,-6.391385828,100.1608065,2
18708,6048.416825,6132.84375,6104.231145,6075.618539,5991.191614,6019.80422,-20.50754528,16.36430164,18.05391768,32.35708772,-6.460558788,100.4091063,2
18709,6052.379007,6149.40961,6110.532984,6071.656358,5974.625754,6013.502381,-23.01184335,12.60176958,18.05391768,32.09342529,-6.492111527,100.6430837,2
18710,6055.852692,6164.009368,6116.09602,6068.182672,5960.025996,6007.939344,-24.83321803,8.465256172,18.05391768,31.80858407,-6.494070588,100.8571571,2
18711,6058.898109,6176.885424,6121.01134,6065.137256,5947.149941,6003.024025,-25.91761665,4.077520867,18.05391768,31.51477489,-6.477400111,101.0519606,2
18712,6061.568057,6188.250292,6125.3588,6062.467308,5935.785072,5998.676564,-26.23285776,-0.431221425,18.05391768,31.22036726,-6.450418063,101.2348596,2
18713,6063.908828,6198.290287,6129.208412,6060.126537,5925.745077,5994.826953,-25.76958624,-4.927164716,18.05391768,30.93250929,-6.415232621,101.4164609,2
18714,6065.961006,6207.168752,6132.621555,6058.074358,5916.866613,5991.41381,-24.54155089,-9.276882902,18.05391768,30.65964653,-6.367569327,101.6060629,2
18715,6067.760172,6215.02889,6135.652041,6056.275192,5909.006474,5988.383323,-22.58519638,-13.35128945,18.05391768,30.41288453,-6.29973777,101.8086876,2
18716,6069.33752,6221.996252,6138.347048,6054.697845,5902.039113,5985.688316,-19.95858172,-17.0294683,18.05391768,30.20588727,-6.205246893,102.0253898,2
18717,6082.456007,6216.445296,6129.012327,6041.579358,5907.590068,5995.023037,-16.73965719,-20.20226228,18.05391768,30.05367609,-6.082923101,102.2567916,2
18718,6096.196193,6209.415941,6118.627556,6027.839172,5914.619423,6005.407808,-13.02395102,-22.77551257,18.05391768,29.97186946,-5.939151351,102.5077777,2
18719,6108.318653,6203.253232,6109.484972,6015.716712,5920.782132,6014.550392,-8.921734423,-24.67285304,18.05391768,29.97747114,-5.788791178,102.7907079,2
18720,6119.022836,6197.850321,6101.431425,6005.012528,5926.185043,6022.60394,-4.554749005,-25.83797657,18.05391768,30.08820181,-5.65623328,103.1237442,2
18721,6126.016134,6190.646066,6094.332648,5998.01923,5933.389298,6029.702716,-0.052593893,-26.23630604,18.05391768,30.30969623,-5.574973286,103.5156406,2
18722,6120.767177,6172.873671,6088.070929,6003.268187,5951.161694,6035.964436,4.451120407,-25.85602052,18.05391768,30.60654052,-5.576382651,103.9347017,2
18723,6116.165362,6157.21613,6082.543066,6007.870002,5966.819234,6041.492298,8.822737167,-24.70840602,18.05391768,30.90816122,-5.666468775,104.31349,2
18724,6112.130903,6143.412705,6077.658583,6011.904461,5980.622659,6046.376781,12.93251996,-22.82752058,18.05391768,31.17205006,-5.822131596,104.6116993,2
18725,6108.593851,6131.234803,6073.338158,6015.441513,5992.800562,6050.697207,16.65850287,-20.2691835,18.05391768,31.40098292,-6.013024691,104.8337282,2
18726,6105.492881,6120.482012,6069.512248,6018.542483,6003.553352,6054.523117,19.89011003,-17.10931879,18.05391768,31.61276443,-6.215799246,104.9993766,2
18727,6102.774228,6110.978633,6066.119885,6021.261136,6013.056732,6057.91548,22.53143723,-13.44170199,18.05391768,31.82167561,-6.415421823,105.1270103,2
18728,6100.390757,6102.570625,6063.107616,6023.644607,6021.46474,6060.927748,24.504098,-9.375177133,18.05391768,32.03411994,-6.603536514,105.231658,2
18729,6090.862526,6102.561557,6067.867198,6033.172838,6021.473807,6056.168167,25.74954994,-5.030426629,18.05391768,32.24813004,-6.777519156,105.3272145,2
18730,6075.996493,6108.989846,6078.514359,6048.038872,6015.045519,6045.521006,26.23083204,-0.536389739,18.05391768,32.45330315,-6.939782624,105.4286625,2
18731,6062.88699,6114.625593,6087.886984,6061.148374,6009.409771,6036.148381,25.93366156,3.973563952,18.05391768,32.63019281,-7.096040569,105.5544147,2
18732,6051.317456,6119.566511,6096.14221,6072.717908,6004.468853,6027.893155,24.86685793,8.365592542,18.05391768,32.74588302,-7.251490815,105.7325543,2
18733,6041.098029,6123.898265,6103.4178,6082.937335,6000.137099,6020.617564,23.06208094,12.50935384,18.05391768,32.73530506,-7.403195316,106.0216405,2
18734,6032.062255,6127.695959,6109.834534,6091.973109,5996.339405,6014.20083,20.57289124,16.28187354,18.05391768,32.46071887,-7.520057282,106.553313,2
18735,6035.799811,6142.761047,6115.4983,6088.235553,5981.274318,6008.537064,17.47316076,19.57119471,18.05391768,31.89964827,-7.515460967,107.3458079,2
18736,6041.239341,6158.207838,6120.501931,6082.796023,5965.827527,6003.533434,13.85488041,22.27970034,18.05391768,31.51752053,-7.361803131,107.9315969,2
18737,6046.008233,6171.826496,6124.926814,6078.027131,5952.208868,5999.108551,9.825430106,24.32701031,18.05391768,31.36495421,-7.130870142,108.2596122,2
18738,6061.924781,6172.106802,6117.108693,6062.110584,5951.928562,6006.926672,5.504391979,25.65236686,18.05391768,31.30182108,-6.865746905,108.4714027,2
18739,6078.118055,6170.189774,6108.053542,6045.917309,5953.845591,6015.981823,1.020001586,26.21643764,18.05391768,31.26522634,-6.584088924,108.6320624,2
18740,6092.391163,6168.509095,6100.076648,6031.644201,5955.526269,6023.958716,-3.494657759,26.002483,18.05391768,31.23116034,-6.295932492,108.7686645,2
18741,6104.980842,6167.035627,6093.045074,6019.054522,5956.999738,6030.99029,-7.905604501,25.01685276,18.05391768,31.1903715,-6.008888839,108.8950511,2
18742,6116.094641,6165.743821,6086.842272,6007.940723,5958.291543,6037.193092,-12.08193501,23.28879773,18.05391768,31.14104306,-5.729677531,109.0213778,2
18743,6125.91452,6164.611283,6081.366063,5998.120844,5959.424082,6042.669301,-15.89970842,20.86960169,18.05391768,31.08912169,-5.464740293,109.1604082,2
18744,6134.600007,6163.618374,6076.526866,5989.435357,5960.416991,6047.508499,-19.24562479,17.83105937,18.05391768,31.0585236,-5.221017887,109.3398352,2
18745,6142.29096,6162.747881,6072.246142,5981.744404,5961.287484,6051.789222,-22.02038754,14.26334581,18.05391768,31.1402481,-5.009952895,109.6519683,2
18746,6142.01869,6154.893405,6068.45504,5982.016674,5969.141959,6055.580325,-24.14165024,10.27234023,18.05391768,31.69367473,-4.878867524,110.455103,2
18747,6134.99834,6141.14936,6065.093192,5989.037024,5982.886004,6058.942172,-25.54646042,5.976483876,18.05391768,32.4907241,-4.935443855,111.5176732,2
18748,6126.376059,6131.490983,6064.575144,5997.659305,5992.544381,6059.46022,-26.19312778,1.503264972,18.05391768,32.59531889,-5.085307151,111.8970534,2
18749,6107.360466,6134.403438,6075.539168,6016.674899,5989.631926,6048.496196,-26.06246146,-3.014564696,18.05391768,32.48007611,-5.252147187,112.0598542,2
18750,6090.613001,6136.956818,6085.189591,6033.422364,5987.078547,6038.845774,-25.15833953,-7.442929482,18.05391768,32.30351852,-5.431486248,112.1587311,2
18751,6075.854027,6139.195392,6093.688365,6048.181337,5984.839972,6030.347,-23.50759388,-11.65040884,18.05391768,32.11508071,-5.627467023,112.239728,2
18752,6062.838386,6141.157973,6101.177476,6061.196979,5982.877391,6022.857888,-21.15921398,-15.51213748,18.05391768,31.93442749,-5.842371438,112.3228793,2
18753,6051.351141,6142.878589,6107.781406,6072.684223,5981.156776,6016.253958,-18.18289294,-18.91351101,18.05391768,31.76780342,-6.074779638,112.4196262,2
18754,6041.203858,6144.38707,6113.609288,6082.831507,5979.648294,6010.426076,-14.66695928,-21.75358704,18.05391768,31.61291765,-6.319694353,112.5392679,2
18755,6032.231333,6145.709572,6118.756802,6091.804032,5978.325793,6005.278563,-10.71575555,-23.94808084,18.05391768,31.46015697,-6.568690501,112.693483,2
18756,6024.28873,6146.869022,6123.307828,6099.746634,5977.166342,6000.727536,-6.446541782,-25.43186665,18.05391768,31.29088202,-6.808885255,112.9012158,2
18757,6017.249071,6147.885525,6127.335909,6106.786293,5976.14984,5996.699455,-1.986015553,-26.16091041,18.05391768,31.0741275,-7.019569466,113.193613,2
18758,6022.736643,6160.512313,6130.905517,6101.298722,5963.523052,5993.129847,2.533448034,-26.11357657,18.05391768,30.77564387,-7.166981536,113.6056772,2
18759,6029.710429,6173.821421,6134.073178,6094.324936,5950.213943,5989.962186,6.977724838,-25.29127015,18.05391768,30.41989428,-7.2113059,114.1143524,2
18760,6035.82442,6185.565951,6136.888448,6088.210945,5938.469413,5987.146916,11.21492208,-23.718395,18.05391768,30.13333627,-7.147361731,114.5948812,2
18761,6041.184619,6195.938799,6139.394773,6082.850746,5928.096565,5984.640592,15.11929254,-21.44162962,18.05391768,29.99628136,-7.017641022,114.9681728,2
18762,6057.619571,6193.37347,6129.894631,6066.415793,5930.661895,5994.140733,18.57496634,-18.52854184,18.05391768,29.99087364,-6.866657094,115.2518107,2
18763,6074.267337,6188.961643,6119.364835,6049.768028,5935.073721,6004.670529,21.4793896,-15.06558358,18.05391768,30.0802394,-6.719742135,115.4796619,2
18764,6088.938902,6185.093749,6110.095106,6035.096463,5938.941616,6013.940259,23.74636797,-11.15552526,18.05391768,30.23697507,-6.587334088,115.6729631,2
18765,6101.877912,6181.702726,6101.930089,6022.157452,5942.332639,6022.105275,25.30862455,-6.914405848,18.05391768,30.44149118,-6.470369132,115.8431961,2
18766,6113.297973,6178.729781,6094.733586,6010.737391,5945.305584,6029.301779,26.11979651,-2.468089159,18.05391768,30.67852352,-6.364115358,115.9985097,2
18767,6123.386356,6176.123369,6088.386188,6000.649008,5947.911996,6035.649176,26.15581098,2.051471392,18.05391768,30.93608915,-6.262141701,116.1482027,2
18768,6132.307243,6173.8383,6082.783211,5991.728122,5950.197064,6041.252153,25.41559944,6.51014878,18.05391768,31.20591232,-6.160555919,116.3044634,2
18769,6128.468963,6160.099347,6077.832874,5995.566401,5963.936017,6046.20249,23.92112943,10.77562286,18.05391768,31.48383958,-6.061456307,116.4815014,2
18770,6122.941128,6145.815192,6073.454714,6001.094236,5978.220172,6050.58065,21.71675261,14.72130723,18.05391768,31.76848404,-5.974529283,116.6925244,2
18771,6118.094818,6133.215829,6069.578188,6005.940546,5990.819535,6054.457177,18.86788854,18.23010592,18.05391768,32.05636402,-5.915924814,116.9444843,2
18772,6113.846008,6122.09354,6066.141448,6010.189357,6001.941825,6057.893916,15.45908317,21.19788849,18.05391768,32.33448252,-5.903241202,117.2317733,2
18773,6110.121031,6112.266216,6063.090275,6013.914333,6011.769148,6060.94509,11.59149984,23.53658025,18.05391768,32.57791813,-5.946970901,117.5357109,2
18774,6106.855306,6103.574203,6060.377131,6017.180058,6020.461161,6063.658233,7.379916974,25.17677606,18.05391768,32.7593917,-6.043940578,117.8360155,2
18775,6092.256601,6107.613139,6069.695951,6031.778764,6016.422226,6054.339413,2.949321852,26.0698001,18.05391768,32.86117459,-6.178596913,118.1241236,2
18776,6077.218692,6113.316891,6080.066782,6046.816672,6010.718473,6043.968583,-1.568798679,26.18915036,18.05391768,32.87643708,-6.3291025,118.4047709,2
18777,6063.958505,6118.31743,6089.197145,6060.07686,6005.717935,6034.83822,-6.040360327,25.53128516,18.05391768,32.80452888,-6.471956178,118.6887294,2
18778,6052.256865,6122.701454,6097.239977,6071.7785,6001.333911,6026.795388,-10.33266057,24.11572826,18.05391768,32.64983354,-6.584496536,118.9838461,2
18779,6044.389085,6129.01244,6104.32936,6079.646279,5995.022924,6019.706005,-14.31831689,21.98448941,18.05391768,32.42585506,-6.64848394,119.2868262,2
18780,6048.871376,6146.001698,6110.582844,6075.163989,5978.033666,6013.452521,-17.87904706,19.20081765,18.05391768,32.15713601,-6.656027046,119.5808596,2
18781,6052.801046,6160.972654,6116.103486,6071.234318,5963.062711,6007.931878,-20.90917946,15.84732424,18.05391768,31.87064307,-6.613200632,119.8453792,2
18782,6056.246229,6174.174142,6120.981639,6067.789136,5949.861222,6003.053725,-23.31878905,12.02353102,18.05391768,31.58377836,-6.535974299,120.0698646,2
18783,6059.266656,6185.824321,6125.296515,6064.768708,5938.211043,5998.73885,-25.03636605,7.84291686,18.05391768,31.30272046,-6.441596162,120.2574776,2
18784,6061.914697,6196.114451,6129.117559,6062.120668,5927.920914,5994.917805,-26.0109382,3.429549982,18.05391768,31.02907618,-6.342128472,120.4198644,2
18785,6064.236261,6205.21221,6132.505657,6059.799103,5918.823154,5991.529708,-26.21358339,-1.085594043,18.05391768,30.7659121,-6.242096056,120.5712385,2
18786,6066.271601,6213.264608,6135.514186,6057.763764,5910.770757,5988.521179,-25.63828799,-5.568519248,18.05391768,30.52016233,-6.139258517,120.7245776,2
18787,6068.056004,6220.400524,6138.189942,6055.97936,5903.63484,5985.845422,-24.30212533,-9.886185875,18.05391768,30.30262747,-6.027553108,120.8899564,2
18788,6081.356019,6214.997343,6128.838344,6042.679346,5909.038021,5995.19702,-22.24474899,-13.91045859,18.05391768,30.12738651,-5.901220924,121.0753518,2
18789,6095.255352,6208.097543,6118.438778,6028.780012,5915.937822,6005.596587,-19.52721599,-17.52190916,18.05391768,30.0121465,-5.758923175,121.2902181,2
18790,6107.517338,6202.048416,6109.283221,6016.518026,5921.986948,6014.752143,-16.23017479,-20.61336073,18.05391768,29.98080268,-5.607428653,121.5513664,2
18791,6118.343846,6196.745084,6101.218301,6005.691519,5927.29028,6022.817063,-12.4514719,-23.09306846,18.05391768,30.0669786,-5.466156324,121.8883449,2
18792,6127.911854,6192.095598,6094.109554,5996.123511,5931.939767,6029.92581,-8.303248059,-24.8874423,18.05391768,30.30171079,-5.372979336,122.3311567,2
18793,6124.640912,6176.283735,6087.839094,5999.394452,5947.751629,6036.196271,-3.908610237,-25.94323087,18.05391768,30.64695802,-5.375924143,122.8427231,2
18794,6119.610469,6160.182239,6082.303567,6004.424896,5963.853126,6041.731797,0.602021809,-26.22910179,18.05391768,30.97406725,-5.489527652,123.2960976,2
18795,6115.200226,6145.989593,6077.412366,6008.835138,5978.045771,6046.622999,5.094786011,-25.73657156,18.05391768,31.21793958,-5.681146898,123.6276984,2
18796,6111.333721,6133.470457,6073.08605,6012.701643,5990.564908,6050.949315,9.436350612,-24.48025728,18.05391768,31.4015376,-5.91266746,123.8614924,2
18797,6107.943916,6122.418503,6069.254976,6016.091448,6001.616861,6054.780389,13.49787105,-22.49744287,18.05391768,31.55922628,-6.159216475,124.0321991,2
18798,6104.972039,6112.652844,6065.858085,6019.063326,6011.38252,6058.177279,17.1588137,-19.84697257,18.05391768,31.71358734,-6.405596296,124.1625704,2
18799,6102.366563,6104.014893,6062.841847,6021.668802,6020.020472,6061.193517,20.3105329,-16.60750463,18.05391768,31.87703299,-6.641986519,124.266297,2
18800,6088.346705,6108.101225,6071.894942,6035.688659,6015.93414,6052.140422,22.85949527,-12.87517697,18.05391768,32.05433867,-6.862230432,124.353131,2
18801,6073.816278,6113.84653,6082.032808,6050.219086,6010.188835,6042.002556,24.73005548,-8.760754034,18.05391768,32.24244073,-7.063693901,124.4333513,2
18802,6061.001006,6118.883498,6090.958929,6063.034359,6005.151866,6033.076436,25.86670115,-4.386339707,18.05391768,32.42719074,-7.247537216,124.523021,2
18803,6049.689426,6123.299461,6098.822699,6074.345938,6000.735904,6025.212665,26.23570032,0.11824643,18.05391768,32.57344116,-7.417840963,124.6550539,2
18804,6039.696151,6127.170981,6105.755097,6084.339214,5996.864383,6018.280267,25.82610249,4.619321726,18.05391768,32.58223989,-7.575908845,124.9232107,2
18805,6033.326113,6133.03265,6111.870951,6090.709252,5991.002714,6012.164414,24.65006356,8.983307771,18.05391768,32.10123138,-7.686452561,125.6733238,2
